height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
2.9500 608.6734 13.0145 3.1915 -1.5473 3.9826 8.0354 0.0000 0.0000 0.0000 -3.4742 1.3720 -0.0324 276.4915 278.0388
3.0500 601.0630 12.4934 2.2536 -1.6176 3.9712 7.6075 0.0000 0.0000 0.0000 -3.6799 1.3844 -0.0286 275.5536 277.1712
3.1500 593.8549 11.9560 1.3170 -1.7325 3.9585 7.1957 0.0000 0.0000 0.0000 -3.9336 1.3964 -0.0253 274.6170 276.3495
3.2500 586.7120 11.3951 0.3819 -1.8533 3.9446 6.8037 0.0000 0.0000 0.0000 -4.1935 1.4083 -0.0224 273.6819 275.5352
3.3500 579.5692 10.8042 -0.5515 -1.9724 3.9294 6.4317 0.0000 0.0000 0.0000 -4.4523 1.4199 -0.0197 272.7485 274.7209
3.4500 572.4263 10.1754 -1.4828 -2.0894 3.9131 6.0788 0.0000 0.0000 0.0000 -4.7094 1.4314 -0.0172 271.8171 273.9066
3.5500 565.2834 9.4984 -2.4119 -2.2043 3.8956 5.7441 0.0000 0.0000 0.0000 -4.9634 1.4429 -0.0149 270.8881 273.0923
3.6500 558.1406 8.7572 -3.3380 -2.3161 3.8769 5.4272 0.0000 0.0000 0.0000 -5.2100 1.4544 -0.0127 269.9619 272.2780
3.7500 550.9978 7.8863 -4.2580 -2.4218 3.8562 5.1282 0.0000 0.0000 0.0000 -5.6469 1.4664 -0.0105 269.0420 271.4637
3.8500 544.2722 6.7418 -5.1543 -2.7002 3.8273 4.8491 0.0000 0.0000 0.0000 -6.2409 1.4815 -0.0087 268.1457 270.8459
3.9500 537.6144 5.1483 -5.9825 -2.9426 3.7758 4.6071 0.0000 0.0000 0.0000 -6.5795 1.5070 -0.0068 267.3175 270.2601
4.0500 530.9566 3.1455 -6.6197 -2.9938 3.6620 4.4412 0.0000 0.0000 0.0000 -6.2859 1.5628 -0.0041 266.6803 269.6742
4.1500 524.2988 1.2552 -6.8956 -2.6839 3.4365 4.4027 0.0000 0.0000 0.0000 -5.1601 1.6733 -0.0015 266.4044 269.0883
4.2500 517.6411 0.0805 -6.8132 -2.0156 3.1109 4.4884 0.0000 0.0000 0.0000 -3.4614 1.8302 -0.0001 266.4868 268.5024
4.3500 510.9832 -0.3052 -6.6010 -1.2176 2.7636 4.6227 0.0000 0.0000 0.0000 -1.8295 1.9928 -0.0003 266.6989 267.9165
4.4500 504.3254 -0.2524 -6.5789 -0.6096 2.4519 4.6922 0.0000 0.0000 0.0000 -0.7382 2.1324 -0.0002 266.7211 267.3306
4.5500 497.8561 -0.1168 -6.8365 -0.2722 2.1832 4.6596 0.0000 0.0000 0.0000 -0.1641 2.2452 -0.0001 266.4634 266.7356
4.6500 491.7361 -0.0256 -7.2840 -0.1076 1.9460 4.5567 0.0000 0.0000 0.0000 0.0947 2.3365 -0.0000 266.0160 266.1236
4.7500 485.6161 0.0140 -7.8281 -0.0397 1.7305 4.4226 0.0000 0.0000 0.0000 0.1874 2.4109 -0.0000 265.4719 265.5116
4.8500 479.4962 0.0248 -8.4146 -0.0143 1.5317 4.2779 0.0000 0.0000 0.0000 0.2102 2.4705 -0.0000 264.8853 264.8996
4.9500 473.3763 0.0241 -9.0179 -0.0055 1.3475 4.1323 0.0000 0.0000 0.0000 0.2067 2.5158 -0.0000 264.2821 264.2876
5.0500 467.2563 0.0201 -9.6277 -0.0033 1.1774 3.9892 0.0000 0.0000 0.0000 0.1925 2.5463 -0.0000 263.6723 263.6756
5.1500 461.1364 0.0152 -10.2414 -0.0050 1.0212 3.8496 0.0000 0.0000 0.0000 0.1650 2.5608 -0.0000 263.0586 263.0636
5.2500 455.0164 0.0103 -10.8637 -0.0154 0.8791 3.7120 0.0000 0.0000 0.0000 0.1189 2.5576 -0.0000 262.4362 262.4516
5.3500 448.9881 0.0081 -11.5201 -0.0325 0.7516 3.5685 0.0000 0.0000 0.0000 0.1079 2.5341 -0.0000 261.7799 261.8123
5.4500 443.3764 0.0074 -12.2580 -0.0071 0.6387 3.4042 0.0000 0.0000 0.0000 0.1188 2.4879 -0.0000 261.0420 261.0492
5.5500 437.7648 0.0060 -13.0155 -0.0015 0.5384 3.2416 0.0000 0.0000 0.0000 0.1032 2.4190 -0.0000 260.2845 260.2860
5.6500 432.1531 0.0044 -13.7775 -0.0003 0.4488 3.0849 0.0000 0.0000 0.0000 0.0838 2.3267 -0.0000 259.5225 259.5228
5.7500 426.5414 0.0032 -14.5404 -0.0001 0.3688 2.9348 0.0000 0.0000 0.0000 0.0655 2.2091 -0.0000 258.7596 258.7596
5.8500 420.9297 0.0022 -15.3036 0.0000 0.2969 2.7913 0.0000 0.0000 0.0000 0.0489 2.0633 -0.0000 257.9964 257.9964
5.9500 415.3181 0.0014 -16.0668 -0.0000 0.2322 2.6541 0.0000 0.0000 0.0000 0.0337 1.8847 -0.0000 257.2332 257.2332
6.0500 409.7064 0.0007 -16.8302 -0.0003 0.1736 2.5230 0.0000 0.0000 0.0000 0.0177 1.6674 -0.0000 256.4698 256.4701
6.1500 404.0947 0.0001 -17.5952 -0.0021 0.1201 2.3974 0.0000 0.0000 0.0000 0.0000 1.4031 -0.0000 255.7048 255.7069
6.2500 398.6237 0.0000 -18.3702 0.0000 0.0701 2.2748 0.0000 0.0000 0.0000 0.0000 1.0804 0.0000 254.9298 254.9298
6.3500 393.5320 0.0000 -19.1849 0.0000 0.0728 2.1484 0.0000 0.0000 0.0000 0.0000 1.0816 0.0000 254.1151 254.1151
6.4500 388.4403 0.0000 -19.9995 0.0000 0.0749 2.0283 0.0000 0.0000 0.0000 0.0000 1.0828 0.0000 253.3004 253.3004
6.5500 383.3487 0.0000 -20.8142 0.0000 0.0766 1.9143 0.0000 0.0000 0.0000 0.0000 1.0840 0.0000 252.4858 252.4858
6.6500 378.2571 0.0000 -21.6289 0.0000 0.0777 1.8061 0.0000 0.0000 0.0000 0.0000 1.0852 0.0000 251.6711 251.6711
6.7500 373.1653 0.0000 -22.4435 0.0000 0.0785 1.7033 0.0000 0.0000 0.0000 0.0000 1.0864 0.0000 250.8564 250.8564
6.8500 368.0737 0.0000 -23.2582 0.0000 0.0789 1.6059 0.0000 0.0000 0.0000 0.0000 1.0876 0.0000 250.0418 250.0418
6.9500 362.9821 0.0000 -24.0729 0.0000 0.0790 1.5135 0.0000 0.0000 0.0000 0.0000 1.0888 0.0000 249.2271 249.2271
7.0500 357.8904 0.0000 -24.8875 0.0000 0.0788 1.4259 0.0000 0.0000 0.0000 0.0000 1.0900 0.0000 248.4125 248.4125
7.1500 352.7988 0.0000 -25.7022 0.0000 0.0783 1.3429 0.0000 0.0000 0.0000 0.0000 1.0912 0.0000 247.5978 247.5978
7.2500 347.9475 0.0000 -26.4579 0.0000 0.0773 1.2703 0.0000 0.0000 0.0000 0.0000 1.0924 0.0000 246.8421 246.8421
7.3500 343.3896 0.0000 -27.1416 0.0000 0.0757 1.2083 0.0000 0.0000 0.0000 0.0000 1.0936 0.0000 246.1584 246.1584
7.4500 338.8318 0.0000 -27.8252 0.0000 0.0741 1.1490 0.0000 0.0000 0.0000 0.0000 1.0948 0.0000 245.4747 245.4747
7.5500 334.2738 0.0000 -28.5089 0.0000 0.0724 1.0924 0.0000 0.0000 0.0000 0.0000 1.0960 0.0000 244.7911 244.7911
7.6500 329.7159 0.0000 -29.1926 0.0000 0.0707 1.0384 0.0000 0.0000 0.0000 0.0000 1.0972 0.0000 244.1074 244.1074
7.7500 325.1581 0.0000 -29.8763 0.0000 0.0690 0.9867 0.0000 0.0000 0.0000 0.0000 1.0984 0.0000 243.4237 243.4237
7.8500 320.6002 0.0000 -30.5600 0.0000 0.0673 0.9375 0.0000 0.0000 0.0000 0.0000 1.0996 0.0000 242.7400 242.7400
7.9500 316.0423 0.0000 -31.2437 0.0000 0.0655 0.8905 0.0000 0.0000 0.0000 0.0000 1.1008 0.0000 242.0563 242.0563
8.0500 311.4844 0.0000 -31.9273 0.0000 0.0638 0.8457 0.0000 0.0000 0.0000 0.0000 1.1020 0.0000 241.3727 241.3727
8.1500 306.9265 0.0000 -32.6110 0.0000 0.0620 0.8029 0.0000 0.0000 0.0000 0.0000 1.1032 0.0000 240.6890 240.6890
8.2500 302.3687 0.0000 -33.2947 0.0000 0.0603 0.7622 0.0000 0.0000 0.0000 0.0000 1.1044 0.0000 240.0053 240.0053
8.3500 298.0940 0.0000 -33.9359 0.0000 0.0586 0.7257 0.0000 0.0000 0.0000 0.0000 1.1056 0.0000 239.3641 239.3641
8.4500 294.1257 0.0000 -34.5311 0.0000 0.0571 0.6932 0.0000 0.0000 0.0000 0.0000 1.1068 0.0000 238.7688 238.7688
8.5500 290.1575 0.0000 -35.1264 0.0000 0.0556 0.6621 0.0000 0.0000 0.0000 0.0000 1.1080 0.0000 238.1736 238.1736
8.6500 286.1892 0.0000 -35.7216 0.0000 0.0541 0.6323 0.0000 0.0000 0.0000 0.0000 1.1092 0.0000 237.5784 237.5784
8.7500 282.2209 0.0000 -36.3168 0.0000 0.0526 0.6038 0.0000 0.0000 0.0000 0.0000 1.1104 0.0000 236.9831 236.9831
8.8500 278.2527 0.0000 -36.9121 0.0000 0.0511 0.5764 0.0000 0.0000 0.0000 0.0000 1.1116 0.0000 236.3879 236.3879
8.9500 274.2844 0.0000 -37.5073 0.0000 0.0497 0.5502 0.0000 0.0000 0.0000 0.0000 1.1128 0.0000 235.7927 235.7927
9.0500 270.3162 0.0000 -38.1026 0.0000 0.0482 0.5252 0.0000 0.0000 0.0000 0.0000 1.1140 0.0000 235.1974 235.1974
9.1500 266.3479 0.0000 -38.6978 0.0000 0.0468 0.5011 0.0000 0.0000 0.0000 0.0000 1.1152 0.0000 234.6022 234.6022
9.2500 262.3797 0.0000 -39.2930 0.0000 0.0454 0.4781 0.0000 0.0000 0.0000 0.0000 1.1164 0.0000 234.0069 234.0069
9.3500 258.4114 0.0000 -39.8883 0.0000 0.0441 0.4561 0.0000 0.0000 0.0000 0.0000 1.1176 0.0000 233.4117 233.4117
9.4500 254.4432 0.0000 -40.4835 0.0000 0.0427 0.4351 0.0000 0.0000 0.0000 0.0000 1.1188 0.0000 232.8165 232.8165
9.5500 250.4749 0.0000 -41.0788 0.0000 0.0414 0.4150 0.0000 0.0000 0.0000 0.0000 1.1200 0.0000 232.2212 232.2212
9.6500 246.8915 0.0000 -41.8090 0.0000 0.0414 0.3894 0.0000 0.0000 0.0000 0.0000 1.1212 0.0000 231.4910 231.4910
9.7500 243.3605 0.0000 -42.5576 0.0000 0.0413 0.3645 0.0000 0.0000 0.0000 0.0000 1.1224 0.0000 230.7424 230.7424
9.8500 239.8294 0.0000 -43.3062 0.0000 0.0410 0.3411 0.0000 0.0000 0.0000 0.0000 1.1236 0.0000 229.9938 229.9938
9.9500 236.2983 0.0000 -44.0548 0.0000 0.0406 0.3190 0.0000 0.0000 0.0000 0.0000 1.1248 0.0000 229.2452 229.2452
10.0500 232.7672 0.0000 -44.8033 0.0000 0.0401 0.2982 0.0000 0.0000 0.0000 0.0000 1.1260 0.0000 228.4966 228.4966
10.1500 229.2362 0.0000 -45.5519 0.0000 0.0394 0.2787 0.0000 0.0000 0.0000 0.0000 1.1272 0.0000 227.7481 227.7481
10.2500 225.7051 0.0000 -46.3005 0.0000 0.0387 0.2603 0.0000 0.0000 0.0000 0.0000 1.1284 0.0000 226.9995 226.9995
10.3500 222.4117 0.0000 -46.9677 0.0000 0.0388 0.2451 0.0000 0.0000 0.0000 0.0000 1.1296 0.0000 226.3323 226.3323
10.4500 219.1775 0.0000 -47.6145 0.0000 0.0390 0.2311 0.0000 0.0000 0.0000 0.0000 1.1308 0.0000 225.6855 225.6855
10.5500 215.9434 0.0000 -48.2613 0.0000 0.0390 0.2179 0.0000 0.0000 0.0000 0.0000 1.1320 0.0000 225.0387 225.0387
10.6500 212.7092 0.0000 -48.9082 0.0000 0.0389 0.2053 0.0000 0.0000 0.0000 0.0000 1.1332 0.0000 224.3918 224.3918
10.7500 209.4750 0.0000 -49.5550 0.0000 0.0386 0.1935 0.0000 0.0000 0.0000 0.0000 1.1344 0.0000 223.7450 223.7450
10.8500 206.2409 0.0000 -50.2018 0.0000 0.0383 0.1822 0.0000 0.0000 0.0000 0.0000 1.1356 0.0000 223.0982 223.0982
10.9500 203.0067 0.0000 -50.8486 0.0000 0.0378 0.1716 0.0000 0.0000 0.0000 0.0000 1.1368 0.0000 222.4513 222.4513
11.0500 199.7949 0.0000 -51.4894 0.0000 0.0372 0.1617 0.0000 0.0000 0.0000 0.0000 1.1380 0.0000 221.8106 221.8106
11.1500 196.8777 0.0000 -52.0495 0.0000 0.0359 0.1535 0.0000 0.0000 0.0000 0.0000 1.1392 0.0000 221.2505 221.2505
11.2500 193.9606 0.0000 -52.6096 0.0000 0.0346 0.1457 0.0000 0.0000 0.0000 0.0000 1.1404 0.0000 220.6904 220.6904
11.3500 191.0434 0.0000 -53.1697 0.0000 0.0333 0.1383 0.0000 0.0000 0.0000 0.0000 1.1416 0.0000 220.1303 220.1303
11.4500 188.1263 0.0000 -53.7298 0.0000 0.0321 0.1312 0.0000 0.0000 0.0000 0.0000 1.1428 0.0000 219.5702 219.5702
11.5500 185.2091 0.0000 -54.2899 0.0000 0.0308 0.1245 0.0000 0.0000 0.0000 0.0000 1.1440 0.0000 219.0101 219.0101
11.6500 182.2919 0.0000 -54.8499 0.0000 0.0297 0.1181 0.0000 0.0000 0.0000 0.0000 1.1452 0.0000 218.4500 218.4500
11.7500 179.3748 0.0000 -55.4100 0.0000 0.0285 0.1120 0.0000 0.0000 0.0000 0.0000 1.1464 0.0000 217.8900 217.8900
11.8500 176.4577 0.0000 -55.9701 0.0000 0.0274 0.1062 0.0000 0.0000 0.0000 0.0000 1.1476 0.0000 217.3298 217.3298
11.9500 173.7092 0.0000 -56.5185 0.0000 0.0262 0.1008 0.0000 0.0000 0.0000 0.0000 1.1488 0.0000 216.7815 216.7815
12.0500 171.1292 0.0000 -57.0551 0.0000 0.0249 0.0956 0.0000 0.0000 0.0000 0.0000 1.1500 0.0000 216.2449 216.2449
12.1500 168.5492 0.0000 -57.5918 0.0000 0.0236 0.0907 0.0000 0.0000 0.0000 0.0000 1.1512 0.0000 215.7082 215.7082
12.2500 165.9692 0.0000 -58.1284 0.0000 0.0224 0.0861 0.0000 0.0000 0.0000 0.0000 1.1524 0.0000 215.1716 215.1716
12.3500 163.3893 0.0000 -58.6650 0.0000 0.0212 0.0816 0.0000 0.0000 0.0000 0.0000 1.1536 0.0000 214.6349 214.6349
12.4500 160.8093 0.0000 -59.2017 0.0000 0.0201 0.0774 0.0000 0.0000 0.0000 0.0000 1.1548 0.0000 214.0983 214.0983
12.5500 158.2293 0.0000 -59.7383 0.0000 0.0191 0.0734 0.0000 0.0000 0.0000 0.0000 1.1560 0.0000 213.5617 213.5617
12.6500 155.6493 0.0000 -60.2749 0.0000 0.0181 0.0696 0.0000 0.0000 0.0000 0.0000 1.1572 0.0000 213.0251 213.0251
12.7500 153.0694 0.0000 -60.8116 0.0000 0.0171 0.0659 0.0000 0.0000 0.0000 0.0000 1.1584 0.0000 212.4884 212.4884
12.8500 150.4894 0.0000 -61.3482 0.0000 0.0162 0.0625 0.0000 0.0000 0.0000 0.0000 1.1596 0.0000 211.9518 211.9518
12.9500 148.1766 0.0000 -61.9606 0.0000 0.0159 0.0585 0.0000 0.0000 0.0000 0.0000 1.1608 0.0000 211.3394 211.3394
13.0500 145.9264 0.0000 -62.5906 0.0000 0.0155 0.0546 0.0000 0.0000 0.0000 0.0000 1.1620 0.0000 210.7094 210.7094
13.1500 143.6761 0.0000 -63.2207 0.0000 0.0152 0.0510 0.0000 0.0000 0.0000 0.0000 1.1632 0.0000 210.0793 210.0793
13.2500 141.4259 0.0000 -63.8507 0.0000 0.0148 0.0475 0.0000 0.0000 0.0000 0.0000 1.1644 0.0000 209.4492 209.4492
13.3500 139.1757 0.0000 -64.4808 0.0000 0.0144 0.0443 0.0000 0.0000 0.0000 0.0000 1.1656 0.0000 208.8192 208.8192
13.4500 136.9255 0.0000 -65.1109 0.0000 0.0140 0.0413 0.0000 0.0000 0.0000 0.0000 1.1668 0.0000 208.1891 208.1891
13.5500 134.6753 0.0000 -65.7409 0.0000 0.0136 0.0385 0.0000 0.0000 0.0000 0.0000 1.1680 0.0000 207.5591 207.5591
13.6500 132.4250 0.0000 -66.3710 0.0000 0.0131 0.0359 0.0000 0.0000 0.0000 0.0000 1.1692 0.0000 206.9290 206.9290
13.7500 130.1748 0.0000 -67.0011 0.0000 0.0127 0.0334 0.0000 0.0000 0.0000 0.0000 1.1704 0.0000 206.2989 206.2989
13.8500 127.9246 0.0000 -67.6311 0.0000 0.0122 0.0311 0.0000 0.0000 0.0000 0.0000 1.1716 0.0000 205.6689 205.6689
13.9500 125.6743 0.0000 -68.2612 0.0000 0.0117 0.0289 0.0000 0.0000 0.0000 0.0000 1.1728 0.0000 205.0388 205.0388
14.0500 123.6826 0.0000 -68.5817 0.0000 0.0115 0.0281 0.0000 0.0000 0.0000 0.0000 1.1740 0.0000 204.7182 204.7182
14.1500 121.8015 0.0000 -68.7699 0.0000 0.0113 0.0277 0.0000 0.0000 0.0000 0.0000 1.1752 0.0000 204.5301 204.5301
14.2500 119.9204 0.0000 -68.9580 0.0000 0.0112 0.0274 0.0000 0.0000 0.0000 0.0000 1.1764 0.0000 204.3420 204.3420
14.3500 118.0393 0.0000 -69.1461 0.0000 0.0110 0.0271 0.0000 0.0000 0.0000 0.0000 1.1776 0.0000 204.1539 204.1539
14.4500 116.1582 0.0000 -69.3342 0.0000 0.0109 0.0268 0.0000 0.0000 0.0000 0.0000 1.1788 0.0000 203.9658 203.9658
14.5500 114.2771 0.0000 -69.5223 0.0000 0.0108 0.0265 0.0000 0.0000 0.0000 0.0000 1.1800 0.0000 203.7777 203.7777
14.6500 112.3959 0.0000 -69.7104 0.0000 0.0106 0.0262 0.0000 0.0000 0.0000 0.0000 1.1812 0.0000 203.5896 203.5896
14.7500 110.5148 0.0000 -69.8985 0.0000 0.0105 0.0260 0.0000 0.0000 0.0000 0.0000 1.1824 0.0000 203.4015 203.4015
14.8500 108.6337 0.0000 -70.0866 0.0000 0.0104 0.0257 0.0000 0.0000 0.0000 0.0000 1.1836 0.0000 203.2134 203.2134
14.9500 106.7526 0.0000 -70.2747 0.0000 0.0102 0.0254 0.0000 0.0000 0.0000 0.0000 1.1848 0.0000 203.0253 203.0253
15.0500 104.8715 0.0000 -70.4628 0.0000 0.0101 0.0252 0.0000 0.0000 0.0000 0.0000 1.1860 0.0000 202.8371 202.8371
15.1500 102.9904 0.0000 -70.6510 0.0000 0.0100 0.0249 0.0000 0.0000 0.0000 0.0000 1.1872 0.0000 202.6490 202.6490
15.2500 101.1093 0.0000 -70.8391 0.0000 0.0099 0.0247 0.0000 0.0000 0.0000 0.0000 1.1884 0.0000 202.4609 202.4609
15.3500 99.4177 0.0000 -70.9015 0.0000 0.0098 0.0249 0.0000 0.0000 0.0000 0.0000 1.1896 0.0000 202.3985 202.3985
15.4500 97.9986 0.0000 -70.7832 0.0000 0.0098 0.0257 0.0000 0.0000 0.0000 0.0000 1.1908 0.0000 202.5168 202.5168
15.5500 96.5795 0.0000 -70.6649 0.0000 0.0098 0.0265 0.0000 0.0000 0.0000 0.0000 1.1920 0.0000 202.6350 202.6350
15.6500 95.1604 0.0000 -70.5467 0.0000 0.0097 0.0274 0.0000 0.0000 0.0000 0.0000 1.1932 0.0000 202.7533 202.7533
15.7500 93.7413 0.0000 -70.4284 0.0000 0.0097 0.0283 0.0000 0.0000 0.0000 0.0000 1.1944 0.0000 202.8716 202.8716
15.8500 92.3222 0.0000 -70.3102 0.0000 0.0096 0.0292 0.0000 0.0000 0.0000 0.0000 1.1956 0.0000 202.9898 202.9898
15.9500 90.9031 0.0000 -70.1919 0.0000 0.0095 0.0302 0.0000 0.0000 0.0000 0.0000 1.1968 0.0000 203.1081 203.1081
16.0500 89.4839 0.0000 -70.0737 0.0000 0.0094 0.0312 0.0000 0.0000 0.0000 0.0000 1.1980 0.0000 203.2263 203.2263
16.1500 88.0648 0.0000 -69.9554 0.0000 0.0093 0.0323 0.0000 0.0000 0.0000 0.0000 1.1992 0.0000 203.3446 203.3446
16.2500 86.6457 0.0000 -69.8371 0.0000 0.0092 0.0334 0.0000 0.0000 0.0000 0.0000 1.2004 0.0000 203.4628 203.4628
16.3500 85.2266 0.0000 -69.7189 0.0000 0.0091 0.0345 0.0000 0.0000 0.0000 0.0000 1.2016 0.0000 203.5811 203.5811
16.4500 83.8075 0.0000 -69.6006 0.0000 0.0089 0.0357 0.0000 0.0000 0.0000 0.0000 1.2028 0.0000 203.6994 203.6994
16.5500 82.3884 0.0000 -69.4824 0.0000 0.0087 0.0370 0.0000 0.0000 0.0000 0.0000 1.2040 0.0000 203.8176 203.8176
16.6500 80.9693 0.0000 -69.3641 0.0000 0.0085 0.0383 0.0000 0.0000 0.0000 0.0000 1.2052 0.0000 203.9359 203.9359
16.7500 79.5502 0.0000 -69.2458 0.0000 0.0083 0.0396 0.0000 0.0000 0.0000 0.0000 1.2064 0.0000 204.0541 204.0541
16.8500 78.1311 0.0000 -69.1276 0.0000 0.0080 0.0411 0.0000 0.0000 0.0000 0.0000 1.2076 0.0000 204.1724 204.1724
16.9500 76.7120 0.0000 -69.0093 0.0000 0.0078 0.0425 0.0000 0.0000 0.0000 0.0000 1.2088 0.0000 204.2907 204.2907
17.0500 75.2928 0.0000 -68.8911 0.0000 0.0075 0.0441 0.0000 0.0000 0.0000 0.0000 1.2100 0.0000 204.4089 204.4089
17.1500 73.8737 0.0000 -68.7728 0.0000 0.0071 0.0457 0.0000 0.0000 0.0000 0.0000 1.2112 0.0000 204.5272 204.5272
17.2500 72.4546 0.0000 -68.6545 0.0000 0.0068 0.0474 0.0000 0.0000 0.0000 0.0000 1.2124 0.0000 204.6454 204.6454
17.3500 71.0355 0.0000 -68.5363 0.0000 0.0064 0.0492 0.0000 0.0000 0.0000 0.0000 1.2136 0.0000 204.7637 204.7637
17.4500 69.7367 0.0000 -68.3407 0.0000 0.0061 0.0515 0.0000 0.0000 0.0000 0.0000 1.2148 0.0000 204.9593 204.9593
17.5500 68.7625 0.0000 -67.9364 0.0000 0.0063 0.0554 0.0000 0.0000 0.0000 0.0000 1.2160 0.0000 205.3636 205.3636
17.6500 67.7883 0.0000 -67.5321 0.0000 0.0064 0.0595 0.0000 0.0000 0.0000 0.0000 1.2172 0.0000 205.7679 205.7679
17.7500 66.8141 0.0000 -67.1279 0.0000 0.0065 0.0639 0.0000 0.0000 0.0000 0.0000 1.2184 0.0000 206.1721 206.1721
