height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
0.0000 860.9973 26.8622 33.7689 0.3202 5.6169 40.7561 0.0000 0.0000 0.0000 6.8564 1.1288 -0.0449 307.0688 306.7486
0.0500 856.7004 26.8897 33.1863 1.8861 5.6165 39.5793 0.0000 0.0000 0.0000 6.8564 1.1305 -0.0449 306.4863 304.6002
0.1500 847.9058 27.1093 32.1731 4.3655 5.6137 37.6689 0.0000 0.0000 0.0000 9.2439 1.1351 -0.0409 305.4731 301.1076
0.2500 838.4000 27.2363 31.1629 4.0017 5.6103 35.8819 0.0000 0.0000 0.0000 8.4865 1.1399 -0.0541 304.4629 300.4612
0.3500 828.8943 27.3197 30.1546 3.6398 5.6065 34.1772 0.0000 0.0000 0.0000 7.7989 1.1450 -0.0582 303.4546 299.8148
0.4500 819.5138 27.3685 29.1491 3.3380 5.6021 32.5473 0.0000 0.0000 0.0000 7.2290 1.1503 -0.0609 302.4491 299.1111
0.5500 810.2201 27.3950 28.1466 3.0790 5.5972 30.9911 0.0000 0.0000 0.0000 6.7097 1.1555 -0.0612 301.4466 298.3676
0.6500 800.9265 27.4066 27.1470 2.8229 5.5918 29.5083 0.0000 0.0000 0.0000 6.2855 1.1607 -0.0605 300.4470 297.6241
0.7500 791.8744 27.4094 26.1495 2.6470 5.5856 28.0852 0.0000 0.0000 0.0000 5.9657 1.1658 -0.0595 299.4495 296.8024
0.8500 782.8491 27.4052 25.1539 2.4818 5.5787 26.7270 0.0000 0.0000 0.0000 5.6640 1.1708 -0.0583 298.4539 295.9721
0.9500 773.8488 27.3953 24.1601 2.3252 5.5712 25.4307 0.0000 0.0000 0.0000 5.4117 1.1758 -0.0571 297.4601 295.1349
1.0500 765.0149 27.3822 23.1676 2.2161 5.5634 24.1882 0.0000 0.0000 0.0000 5.2036 1.1806 -0.0559 296.4676 294.2515
1.1500 756.1810 27.3660 22.1763 2.1082 5.5554 23.0025 0.0000 0.0000 0.0000 4.9859 1.1854 -0.0547 295.4763 293.3681
1.2500 747.4420 27.3448 21.1864 1.9922 5.5473 21.8686 0.0000 0.0000 0.0000 4.7295 1.1902 -0.0535 294.4864 292.4942
1.3500 738.9240 27.3188 20.1980 1.8556 5.5393 20.7810 0.0000 0.0000 0.0000 4.4474 1.1948 -0.0519 293.4980 291.6424
1.4500 730.4062 27.2897 19.2110 1.7204 5.5313 19.7441 0.0000 0.0000 0.0000 4.1691 1.1993 -0.0499 292.5110 290.7906
1.5500 721.8884 27.2573 18.2255 1.5866 5.5233 18.7557 0.0000 0.0000 0.0000 3.8942 1.2036 -0.0481 291.5255 289.9388
1.6500 713.3704 27.2210 17.2412 1.4541 5.5153 17.8135 0.0000 0.0000 0.0000 3.6226 1.2079 -0.0464 290.5412 289.0870
1.7500 704.8525 27.1808 16.2583 1.3230 5.5073 16.9155 0.0000 0.0000 0.0000 3.3789 1.2120 -0.0449 289.5583 288.2353
1.8500 696.5297 27.1389 15.2764 1.2150 5.4992 16.0547 0.0000 0.0000 0.0000 3.1961 1.2160 -0.0431 288.5764 287.3613
1.9500 688.4652 27.0995 14.2952 1.1371 5.4912 15.2282 0.0000 0.0000 0.0000 3.0491 1.2199 -0.0409 287.5952 286.4581
2.0500 680.4006 27.0636 13.3147 1.0598 5.4833 14.4407 0.0000 0.0000 0.0000 2.9043 1.2235 -0.0385 286.6147 285.5549
2.1500 672.3361 27.0302 12.3349 0.9832 5.4754 13.6903 0.0000 0.0000 0.0000 2.7613 1.2271 -0.0366 285.6349 284.6516
2.2500 664.2717 26.9977 11.3556 0.9072 5.4674 12.9754 0.0000 0.0000 0.0000 2.6199 1.2305 -0.0350 284.6556 283.7484
2.3500 656.2072 26.9652 10.3769 0.8317 5.4593 12.2945 0.0000 0.0000 0.0000 2.4682 1.2338 -0.0338 283.6769 282.8452
2.4500 648.2419 26.9291 9.3988 0.7458 5.4509 11.6443 0.0000 0.0000 0.0000 2.2667 1.2372 -0.0329 282.6988 281.9531
2.5500 640.6083 26.8871 8.4214 0.6232 5.4423 11.0197 0.0000 0.0000 0.0000 2.0262 1.2404 -0.0321 281.7213 281.0981
2.6500 632.9747 26.8389 7.4447 0.5015 5.4332 10.4255 0.0000 0.0000 0.0000 1.7852 1.2436 -0.0315 280.7447 280.2432
2.7500 625.3411 26.7825 6.4688 0.3806 5.4235 9.8606 0.0000 0.0000 0.0000 1.5434 1.2469 -0.0315 279.7687 279.3882
2.8500 617.7075 26.7152 5.4935 0.2603 5.4131 9.3235 0.0000 0.0000 0.0000 1.3007 1.2503 -0.0321 278.7935 278.5332
2.9500 610.0739 26.6355 4.5192 0.1409 5.4018 8.8131 0.0000 0.0000 0.0000 1.0573 1.2537 -0.0332 277.8192 277.6783
3.0500 602.4403 26.5404 3.5457 0.0224 5.3895 8.3282 0.0000 0.0000 0.0000 0.7479 1.2574 -0.0347 276.8457 276.8233
3.1500 595.1267 26.4237 2.5735 -0.1502 5.3760 7.8636 0.0000 0.0000 0.0000 0.3421 1.2613 -0.0364 275.8735 276.0237
3.2500 587.9633 26.2831 1.6029 -0.3472 5.3613 7.4211 0.0000 0.0000 0.0000 -0.0944 1.2654 -0.0381 274.9029 275.2500
3.3500 580.8000 26.1185 0.6341 -0.5423 5.3453 7.0018 0.0000 0.0000 0.0000 -0.5306 1.2696 -0.0398 273.9341 274.4764
3.4500 573.6367 25.9294 -0.3328 -0.7356 5.3280 6.6045 0.0000 0.0000 0.0000 -0.9662 1.2741 -0.0415 272.9672 273.7028
3.5500 566.4734 25.7155 -1.2977 -0.9268 5.3093 6.2283 0.0000 0.0000 0.0000 -1.4006 1.2789 -0.0431 272.0023 272.9291
3.6500 559.3101 25.4768 -2.2602 -1.1157 5.2891 5.8724 0.0000 0.0000 0.0000 -1.8508 1.2838 -0.0447 271.0398 272.1555
3.7500 552.1467 25.2107 -3.2354 -1.3173 5.2736 5.5292 0.0016 0.0000 0.0000 -2.3247 1.2891 -0.0461 270.0645 271.3818
3.8500 545.3312 24.9200 -4.1698 -1.5156 5.2408 5.2168 0.0286 0.0000 0.0000 -2.5896 1.2946 -0.0479 269.1302 270.6458
3.9500 538.6646 24.6158 -4.8726 -1.4984 5.1140 5.0066 0.1361 0.0000 0.0000 -2.5205 1.3006 -0.0500 268.4274 269.9258
4.0500 531.9979 24.3047 -5.4619 -1.3676 4.9407 4.8463 0.2739 0.0000 0.0000 -2.3697 1.3069 -0.0523 267.8381 269.2058
4.1500 525.3312 23.9868 -6.0970 -1.2828 4.7849 4.6741 0.3634 0.0000 0.0000 -2.2560 1.3137 -0.0545 267.2029 268.4858
4.2500 518.6646 23.6608 -6.7178 -1.1836 4.6224 4.5127 0.5040 0.0000 0.0000 -2.1196 1.3209 -0.0566 266.5822 267.7658
4.3500 511.9979 23.3265 -7.3198 -1.0656 4.4515 4.3629 0.6390 0.0000 0.0000 -2.0035 1.3286 -0.0585 265.9802 267.0458
4.4500 505.3312 22.9842 -7.9651 -0.9909 4.2974 4.2035 0.7541 0.0000 0.0000 -1.9475 1.3367 -0.0602 265.3349 266.3258
4.5500 498.7665 22.6292 -8.6059 -0.9326 4.1407 4.0501 0.8692 0.0000 0.0000 -1.9930 1.3453 -0.0618 264.6941 265.6266
4.6500 492.6089 22.2546 -9.2437 -0.9547 3.9812 3.8996 0.9845 0.0000 0.0000 -2.1457 1.3545 -0.0634 264.0562 265.0109
4.7500 486.4512 21.8584 -9.9020 -0.9971 3.8288 3.7482 1.0889 0.0000 0.0000 -2.3241 1.3643 -0.0650 263.3980 264.3951
4.8500 480.2936 21.4394 -10.5624 -1.0417 3.6760 3.6015 1.1889 0.0000 0.0000 -2.5183 1.3746 -0.0662 262.7376 263.7794
4.9500 474.1360 20.9966 -11.2337 -1.0974 3.5267 3.4571 1.2809 0.0000 0.0000 -2.7364 1.3856 -0.0672 262.0663 263.1636
5.0500 467.9783 20.5288 -11.9151 -1.1630 3.3806 3.3153 1.3655 0.0000 0.0000 -2.9752 1.3973 -0.0679 261.3849 262.5478
5.1500 461.8207 20.0347 -12.6046 -1.2367 3.2371 3.1767 1.4435 0.0000 0.0000 -3.2343 1.4096 -0.0683 260.6954 261.9321
5.2500 455.6631 19.5130 -13.3037 -1.3200 3.0970 3.0410 1.5141 0.0000 0.0000 -3.5051 1.4227 -0.0684 259.9963 261.3163
5.3500 449.5478 18.9638 -14.0114 -1.4035 2.9600 2.9084 1.5769 0.0000 0.0000 -3.6765 1.4365 -0.0678 259.2886 260.6921
5.4500 443.9171 18.4067 -14.7205 -1.3918 2.8266 2.7776 1.6391 0.0000 0.0000 -3.7508 1.4502 -0.0646 258.5795 259.9714
5.5500 438.2865 17.8581 -15.4329 -1.3836 2.6975 2.6515 1.6999 0.0000 0.0000 -3.8318 1.4637 -0.0594 257.8671 259.2507
5.6500 432.6559 17.3157 -16.1498 -1.3797 2.5726 2.5296 1.7590 0.0000 0.0000 -3.9207 1.4770 -0.0546 257.1502 258.5299
5.7500 427.0252 16.7770 -16.8712 -1.3804 2.4521 2.4119 1.8161 0.0000 0.0000 -4.0182 1.4901 -0.0502 256.4288 257.8092
5.8500 421.3946 16.2393 -17.5973 -1.3858 2.3357 2.2982 1.8711 0.0000 0.0000 -4.1247 1.5032 -0.0462 255.7027 257.0885
5.9500 415.7640 15.6999 -18.3284 -1.3962 2.2234 2.1885 1.9238 0.0000 0.0000 -4.2406 1.5161 -0.0425 254.9716 256.3678
6.0500 410.1333 15.1558 -19.0644 -1.4115 2.1151 2.0827 1.9740 0.0000 0.0000 -4.3661 1.5290 -0.0391 254.2356 255.6471
6.1500 404.5027 14.6039 -19.8054 -1.4318 2.0107 1.9807 2.0215 0.0000 0.0000 -4.4930 1.5419 -0.0360 253.4946 254.9263
6.2500 398.9780 14.0429 -20.5508 -1.4516 1.9098 1.8820 2.0667 0.0000 0.0000 -4.5898 1.5548 -0.0330 252.7492 254.2008
6.3500 393.8759 13.4802 -21.2989 -1.4547 1.8116 1.7854 2.1131 0.0000 0.0000 -4.6665 1.5669 -0.0291 252.0011 253.4559
6.4500 388.7739 12.9202 -22.0518 -1.4628 1.7169 1.6926 2.1600 0.0000 0.0000 -4.7565 1.5783 -0.0248 251.2482 252.7110
