height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
2.0500 675.7468 27.7885 12.3490 -1.6272 3.3412 13.6326 0.0000 0.0000 0.0000 -3.7175 2.0257 -0.0391 285.6490 287.2762
2.1500 667.7340 27.5050 11.3874 -1.7715 3.3391 12.9345 0.0000 0.0000 0.0000 -4.0545 2.0314 -0.0388 284.6874 286.4589
2.2500 659.7212 27.2070 10.4270 -1.9145 3.3369 12.2695 0.0000 0.0000 0.0000 -4.3884 2.0372 -0.0387 283.7270 285.6415
2.3500 651.7084 26.8924 9.4682 -2.0560 3.3345 11.6364 0.0000 0.0000 0.0000 -4.7150 2.0432 -0.0388 282.7682 284.8242
2.4500 644.0574 26.5622 8.5102 -2.1861 3.3323 11.0270 0.0000 0.0000 0.0000 -5.0332 2.0492 -0.0384 281.8102 283.9963
2.5500 636.5046 26.2201 7.5529 -2.3126 3.3302 10.4449 0.0000 0.0000 0.0000 -5.3469 2.0552 -0.0372 280.8529 283.1655
2.6500 628.9517 25.8664 6.5964 -2.4383 3.3282 9.8910 0.0000 0.0000 0.0000 -5.6574 2.0611 -0.0360 279.8964 282.3347
2.7500 621.3988 25.4998 5.6408 -2.5631 3.3262 9.3639 0.0000 0.0000 0.0000 -5.9648 2.0671 -0.0350 278.9408 281.5038
2.8500 613.8459 25.1196 4.6861 -2.6869 3.3243 8.8625 0.0000 0.0000 0.0000 -6.2691 2.0731 -0.0341 277.9861 280.6730
2.9500 606.2931 24.7240 3.7325 -2.8097 3.3223 8.3858 0.0000 0.0000 0.0000 -6.5592 2.0792 -0.0333 277.0325 279.8422
3.0500 598.8154 24.3145 2.7802 -2.9182 3.3202 7.9317 0.0000 0.0000 0.0000 -6.7788 2.0854 -0.0327 276.0802 278.9984
3.1500 591.7131 23.8929 1.8285 -2.9608 3.3186 7.4952 0.0000 0.0000 0.0000 -6.9360 2.0918 -0.0324 275.1285 278.0893
3.2500 584.6108 23.4581 0.8779 -3.0023 3.3176 7.0806 0.0000 0.0000 0.0000 -7.0843 2.0984 -0.0322 274.1779 277.1802
3.3500 577.5085 23.0092 -0.0717 -3.0428 3.3169 6.6870 0.0000 0.0000 0.0000 -7.2242 2.1052 -0.0321 273.2283 276.2711
3.4500 570.4062 22.5456 -1.0202 -3.0822 3.3165 6.3135 0.0000 0.0000 0.0000 -7.3560 2.1123 -0.0320 272.2798 275.3620
3.5500 563.3040 22.0663 -1.9673 -3.1202 3.3164 5.9593 0.0000 0.0000 0.0000 -7.4798 2.1197 -0.0320 271.3327 274.4529
3.6500 556.2017 21.5713 -2.9131 -3.1569 3.3163 5.6233 0.0000 0.0000 0.0000 -7.6051 2.1274 -0.0320 270.3869 273.5438
3.7500 549.1580 21.0568 -3.8571 -3.1976 3.3164 5.3045 0.0000 0.0000 0.0000 -7.7955 2.1355 -0.0320 269.4429 272.6405
3.8500 542.5179 20.5164 -4.7990 -3.2763 3.3172 4.9988 0.0000 0.0000 0.0000 -8.0394 2.1442 -0.0322 268.5010 271.7773
3.9500 535.8778 19.9477 -5.7383 -3.3524 3.3187 4.7098 0.0000 0.0000 0.0000 -8.2708 2.1533 -0.0324 267.5617 270.9141
4.0500 529.2377 19.3497 -6.6748 -3.4258 3.3208 4.4367 0.0000 0.0000 0.0000 -8.4898 2.1631 -0.0325 266.6252 270.0509
4.1500 522.5977 18.7209 -7.6084 -3.4961 3.3235 4.1787 0.0000 0.0000 0.0000 -8.6970 2.1734 -0.0324 265.6916 269.1877
4.2500 515.9575 18.0600 -8.5393 -3.5638 3.3267 3.9349 0.0000 0.0000 0.0000 -8.8890 2.1845 -0.0321 264.7607 268.3245
4.3500 509.3174 17.3646 -9.4638 -3.6251 3.3290 3.7057 0.0000 0.0000 0.0000 -9.0994 2.1962 -0.0317 263.8362 267.4613
4.4500 502.6773 16.6258 -10.4140 -3.7121 3.3435 3.4813 0.0022 0.0000 0.0000 -9.3176 2.2089 -0.0311 262.8860 266.5981
4.5500 496.3342 15.8523 -11.2502 -3.7750 3.3125 3.2973 0.0337 0.0000 0.0000 -9.3986 2.2216 -0.0291 262.0498 265.8248
4.6500 490.1917 15.0657 -11.9052 -3.7174 3.2078 3.1668 0.1331 0.0000 0.0000 -9.3391 2.2336 -0.0255 261.3948 265.1122
4.7500 484.0491 14.2699 -12.5364 -3.6361 3.0924 3.0470 0.2463 0.0000 0.0000 -9.2654 2.2448 -0.0214 260.7636 264.3997
4.8500 477.9066 13.4589 -13.1757 -3.5629 2.9791 2.9294 0.3606 0.0000 0.0000 -9.2100 2.2553 -0.0177 260.1243 263.6872
4.9500 471.7641 12.6250 -13.8240 -3.4987 2.8682 2.8139 0.4716 0.0000 0.0000 -9.1728 2.2649 -0.0143 259.4760 262.9746
5.0500 465.6216 11.7578 -14.4813 -3.4434 2.7596 2.7006 0.5798 0.0000 0.0000 -9.1546 2.2735 -0.0112 258.8187 262.2621
5.1500 459.4791 10.8438 -15.1479 -3.3974 2.6533 2.5895 0.6853 0.0000 0.0000 -9.1556 2.2812 -0.0085 258.1521 261.5496
5.2500 453.3366 9.8556 -15.8231 -3.3601 2.5491 2.4808 0.7884 0.0000 0.0000 -9.2355 2.2876 -0.0061 257.4769 260.8370
5.3500 447.4337 8.7269 -16.5044 -3.3823 2.4465 2.3738 0.8897 0.0000 0.0000 -9.4672 2.2930 -0.0041 256.7956 260.1779
5.4500 441.8157 7.2572 -17.1927 -3.4751 2.3492 2.2683 0.9849 0.0000 0.0000 -9.7686 2.2981 -0.0025 256.1073 259.5825
5.5500 436.1978 5.0738 -17.8855 -3.5725 2.2822 2.1661 1.0397 0.0000 0.0000 -9.7387 2.3091 -0.0013 255.4145 258.9869
5.6500 430.5798 2.3527 -18.3538 -3.4452 2.2526 2.1084 1.0053 0.0000 0.0000 -8.5333 2.3506 -0.0005 254.9462 258.3914
5.7500 424.9618 0.2226 -18.1572 -2.6532 2.1893 2.1726 0.9075 0.0000 0.0000 -6.0059 2.4477 -0.0000 255.1427 257.7959
5.8500 419.3438 -0.5869 -17.6147 -1.5151 2.1309 2.3061 0.7448 0.0000 0.0000 -3.3745 2.5770 -0.0001 255.6853 257.2004
5.9500 413.7259 -0.5317 -17.3564 -0.6613 2.0690 2.3894 0.5983 0.0000 0.0000 -1.6912 2.6955 -0.0001 255.9436 256.6049
6.0500 408.1079 -0.3194 -17.5528 -0.2623 2.0066 2.3823 0.4851 0.0000 0.0000 -0.9527 2.7904 -0.0001 255.7472 256.0094
6.1500 402.4899 -0.1702 -18.0244 -0.1384 1.9425 2.3205 0.3961 0.0000 0.0000 -0.6426 2.8661 -0.0001 255.2755 255.4139
6.2500 397.1650 -0.0856 -18.6647 -0.0724 1.8716 2.2262 0.3257 0.0000 0.0000 -0.4203 2.9254 -0.0000 254.6353 254.7077
6.3500 392.0733 -0.0425 -19.4081 -0.0215 1.7939 2.1152 0.2687 0.0000 0.0000 -0.2671 2.9701 -0.0000 253.8919 253.9134
6.4500 386.9817 -0.0225 -20.1869 -0.0061 1.7111 2.0031 0.2212 0.0000 0.0000 -0.1854 3.0021 -0.0000 253.1131 253.1191
6.5500 381.8900 -0.0127 -20.9769 -0.0017 1.6245 1.8944 0.1811 0.0000 0.0000 -0.1317 3.0221 -0.0000 252.3231 252.3248
6.6500 376.7984 -0.0074 -21.7700 -0.0005 1.5351 1.7906 0.1470 0.0000 0.0000 -0.0916 3.0301 -0.0000 251.5300 251.5305
6.7500 371.7067 -0.0042 -22.5638 -0.0001 1.4439 1.6919 0.1182 0.0000 0.0000 -0.0604 3.0256 -0.0000 250.7362 250.7362
6.8500 366.6151 -0.0022 -23.3579 0.0001 1.3516 1.5980 0.0940 0.0000 0.0000 -0.0358 3.0076 -0.0000 249.9420 249.9419
6.9500 361.5234 -0.0007 -24.1517 0.0006 1.2587 1.5088 0.0738 0.0000 0.0000 -0.0137 2.9749 -0.0000 249.1482 249.1476
7.0500 356.4318 0.0010 -24.9433 0.0033 1.1658 1.4245 0.0572 0.0000 0.0000 0.0244 2.9255 -0.0000 248.3566 248.3533
7.1500 351.3401 0.0016 -25.7212 0.0197 1.0733 1.3461 0.0436 0.0000 0.0000 0.0408 2.8568 -0.0000 247.5788 247.5591
7.2500 346.6509 0.0009 -26.4098 0.0090 0.9816 1.2807 0.0326 0.0000 0.0000 0.0220 2.7658 -0.0000 246.8902 246.8811
7.3500 342.1055 0.0005 -27.0540 0.0013 0.8908 1.2227 0.0237 0.0000 0.0000 0.0128 2.6529 -0.0000 246.2460 246.2448
7.4500 337.5600 0.0004 -27.6915 0.0002 0.8009 1.1678 0.0164 0.0000 0.0000 0.0108 2.5198 -0.0000 245.6085 245.6084
7.5500 333.0146 0.0002 -28.3280 0.0000 0.7117 1.1153 0.0103 0.0000 0.0000 0.0078 2.3671 -0.0000 244.9720 244.9720
7.6500 328.4691 0.0000 -28.9643 0.0000 0.6232 1.0650 0.0050 0.0000 0.0000 0.0000 2.1945 -0.0000 244.3357 244.3357
7.7500 323.9236 0.0000 -29.6007 0.0000 0.5350 1.0168 0.0000 0.0000 0.0000 0.0000 2.0009 0.0000 243.6993 243.6993
7.8500 319.3782 0.0000 -30.2370 0.0000 0.4745 0.9706 0.0000 0.0000 0.0000 0.0000 2.0021 0.0000 243.0629 243.0629
7.9500 314.8327 0.0000 -30.8734 0.0000 0.4184 0.9264 0.0000 0.0000 0.0000 0.0000 2.0033 0.0000 242.4266 242.4266
8.0500 310.2873 0.0000 -31.5098 0.0000 0.3663 0.8840 0.0000 0.0000 0.0000 0.0000 2.0045 0.0000 241.7902 241.7902
8.1500 305.7419 0.0000 -32.1461 0.0000 0.3180 0.8434 0.0000 0.0000 0.0000 0.0000 2.0057 0.0000 241.1538 241.1538
8.2500 301.1964 0.0000 -32.7825 0.0000 0.2734 0.8046 0.0000 0.0000 0.0000 0.0000 2.0069 0.0000 240.5175 240.5175
8.3500 297.0716 0.0000 -33.4888 0.0000 0.2427 0.7611 0.0000 0.0000 0.0000 0.0000 2.0081 0.0000 239.8112 239.8112
8.4500 293.0970 0.0000 -34.2202 0.0000 0.2180 0.7175 0.0000 0.0000 0.0000 0.0000 2.0093 0.0000 239.0798 239.0798
8.5500 289.1224 0.0000 -34.9515 0.0000 0.1952 0.6763 0.0000 0.0000 0.0000 0.0000 2.0105 0.0000 238.3485 238.3485
8.6500 285.1479 0.0000 -35.6828 0.0000 0.1743 0.6371 0.0000 0.0000 0.0000 0.0000 2.0117 0.0000 237.6172 237.6172
8.7500 281.1733 0.0000 -36.4141 0.0000 0.1551 0.6001 0.0000 0.0000 0.0000 0.0000 2.0129 0.0000 236.8859 236.8859
8.8500 277.1988 0.0000 -37.1454 0.0000 0.1375 0.5650 0.0000 0.0000 0.0000 0.0000 2.0141 0.0000 236.1546 236.1546
8.9500 273.2242 0.0000 -37.8767 0.0000 0.1214 0.5318 0.0000 0.0000 0.0000 0.0000 2.0153 0.0000 235.4232 235.4232
9.0500 269.2496 0.0000 -38.6081 0.0000 0.1067 0.5004 0.0000 0.0000 0.0000 0.0000 2.0165 0.0000 234.6919 234.6919
9.1500 265.2751 0.0000 -39.3394 0.0000 0.0932 0.4706 0.0000 0.0000 0.0000 0.0000 2.0177 0.0000 233.9606 233.9606
9.2500 261.3005 0.0000 -40.0707 0.0000 0.0810 0.4425 0.0000 0.0000 0.0000 0.0000 2.0189 0.0000 233.2293 233.2293
9.3500 257.3260 0.0000 -40.8020 0.0000 0.0698 0.4160 0.0000 0.0000 0.0000 0.0000 2.0201 0.0000 232.4980 232.4980
9.4500 253.3514 0.0000 -41.5333 0.0000 0.0597 0.3908 0.0000 0.0000 0.0000 0.0000 2.0213 0.0000 231.7666 231.7666
9.5500 249.4448 0.0000 -42.2499 0.0000 0.0515 0.3676 0.0000 0.0000 0.0000 0.0000 2.0225 0.0000 231.0500 231.0500
9.6500 245.9037 0.0000 -42.8873 0.0000 0.0487 0.3481 0.0000 0.0000 0.0000 0.0000 2.0237 0.0000 230.4127 230.4127
9.7500 242.3626 0.0000 -43.5247 0.0000 0.0461 0.3296 0.0000 0.0000 0.0000 0.0000 2.0249 0.0000 229.7753 229.7753
9.8500 238.8216 0.0000 -44.1621 0.0000 0.0437 0.3119 0.0000 0.0000 0.0000 0.0000 2.0261 0.0000 229.1379 229.1379
9.9500 235.2805 0.0000 -44.7995 0.0000 0.0413 0.2952 0.0000 0.0000 0.0000 0.0000 2.0273 0.0000 228.5005 228.5005
10.0500 231.7394 0.0000 -45.4369 0.0000 0.0391 0.2792 0.0000 0.0000 0.0000 0.0000 2.0285 0.0000 227.8631 227.8631
10.1500 228.1983 0.0000 -46.0743 0.0000 0.0370 0.2641 0.0000 0.0000 0.0000 0.0000 2.0297 0.0000 227.2257 227.2257
10.2500 224.6866 0.0000 -46.7127 0.0000 0.0352 0.2497 0.0000 0.0000 0.0000 0.0000 2.0309 0.0000 226.5873 226.5873
10.3500 221.4482 0.0000 -47.3604 0.0000 0.0356 0.2354 0.0000 0.0000 0.0000 0.0000 2.0321 0.0000 225.9396 225.9396
10.4500 218.2099 0.0000 -48.0080 0.0000 0.0359 0.2220 0.0000 0.0000 0.0000 0.0000 2.0333 0.0000 225.2920 225.2920
10.5500 214.9715 0.0000 -48.6557 0.0000 0.0360 0.2092 0.0000 0.0000 0.0000 0.0000 2.0345 0.0000 224.6443 224.6443
10.6500 211.7332 0.0000 -49.3034 0.0000 0.0360 0.1971 0.0000 0.0000 0.0000 0.0000 2.0357 0.0000 223.9966 223.9966
10.7500 208.4948 0.0000 -49.9510 0.0000 0.0358 0.1856 0.0000 0.0000 0.0000 0.0000 2.0369 0.0000 223.3490 223.3490
10.8500 205.2565 0.0000 -50.5987 0.0000 0.0355 0.1748 0.0000 0.0000 0.0000 0.0000 2.0381 0.0000 222.7013 222.7013
10.9500 202.0181 0.0000 -51.2464 0.0000 0.0351 0.1646 0.0000 0.0000 0.0000 0.0000 2.0393 0.0000 222.0536 222.0536
11.0500 198.8996 0.0000 -51.8701 0.0000 0.0346 0.1552 0.0000 0.0000 0.0000 0.0000 2.0405 0.0000 221.4299 221.4299
11.1500 195.9790 0.0000 -52.4542 0.0000 0.0337 0.1469 0.0000 0.0000 0.0000 0.0000 2.0417 0.0000 220.8458 220.8458
11.2500 193.0584 0.0000 -53.0383 0.0000 0.0329 0.1390 0.0000 0.0000 0.0000 0.0000 2.0429 0.0000 220.2617 220.2617
11.3500 190.1379 0.0000 -53.6224 0.0000 0.0321 0.1315 0.0000 0.0000 0.0000 0.0000 2.0441 0.0000 219.6776 219.6776
11.4500 187.2173 0.0000 -54.2065 0.0000 0.0312 0.1244 0.0000 0.0000 0.0000 0.0000 2.0453 0.0000 219.0935 219.0935
11.5500 184.2967 0.0000 -54.7906 0.0000 0.0303 0.1177 0.0000 0.0000 0.0000 0.0000 2.0465 0.0000 218.5093 218.5093
11.6500 181.3762 0.0000 -55.3748 0.0000 0.0295 0.1113 0.0000 0.0000 0.0000 0.0000 2.0477 0.0000 217.9252 217.9252
11.7500 178.4556 0.0000 -55.9589 0.0000 0.0286 0.1052 0.0000 0.0000 0.0000 0.0000 2.0489 0.0000 217.3411 217.3411
11.8500 175.5351 0.0000 -56.5430 0.0000 0.0277 0.0994 0.0000 0.0000 0.0000 0.0000 2.0501 0.0000 216.7570 216.7570
11.9500 172.8861 0.0000 -57.0728 0.0000 0.0263 0.0944 0.0000 0.0000 0.0000 0.0000 2.0513 0.0000 216.2272 216.2272
12.0500 170.2982 0.0000 -57.5904 0.0000 0.0248 0.0898 0.0000 0.0000 0.0000 0.0000 2.0525 0.0000 215.7096 215.7096
12.1500 167.7102 0.0000 -58.1080 0.0000 0.0234 0.0854 0.0000 0.0000 0.0000 0.0000 2.0537 0.0000 215.1920 215.1920
12.2500 165.1222 0.0000 -58.6256 0.0000 0.0221 0.0812 0.0000 0.0000 0.0000 0.0000 2.0549 0.0000 214.6744 214.6744
12.3500 162.5342 0.0000 -59.1432 0.0000 0.0208 0.0772 0.0000 0.0000 0.0000 0.0000 2.0561 0.0000 214.1568 214.1568
12.4500 159.9462 0.0000 -59.6608 0.0000 0.0197 0.0733 0.0000 0.0000 0.0000 0.0000 2.0573 0.0000 213.6392 213.6392
12.5500 157.3582 0.0000 -60.1784 0.0000 0.0185 0.0697 0.0000 0.0000 0.0000 0.0000 2.0585 0.0000 213.1216 213.1216
12.6500 154.7702 0.0000 -60.6960 0.0000 0.0175 0.0662 0.0000 0.0000 0.0000 0.0000 2.0597 0.0000 212.6040 212.6040
12.7500 152.1822 0.0000 -61.2135 0.0000 0.0165 0.0629 0.0000 0.0000 0.0000 0.0000 2.0609 0.0000 212.0864 212.0864
12.8500 149.6475 0.0000 -61.7374 0.0000 0.0156 0.0597 0.0000 0.0000 0.0000 0.0000 2.0621 0.0000 211.5626 211.5626
12.9500 147.3993 0.0000 -62.2950 0.0000 0.0153 0.0563 0.0000 0.0000 0.0000 0.0000 2.0633 0.0000 211.0050 211.0050
13.0500 145.1511 0.0000 -62.8525 0.0000 0.0150 0.0530 0.0000 0.0000 0.0000 0.0000 2.0645 0.0000 210.4475 210.4475
13.1500 142.9029 0.0000 -63.4101 0.0000 0.0147 0.0500 0.0000 0.0000 0.0000 0.0000 2.0657 0.0000 209.8899 209.8899
13.2500 140.6547 0.0000 -63.9676 0.0000 0.0143 0.0471 0.0000 0.0000 0.0000 0.0000 2.0669 0.0000 209.3324 209.3324
13.3500 138.4065 0.0000 -64.5252 0.0000 0.0140 0.0443 0.0000 0.0000 0.0000 0.0000 2.0681 0.0000 208.7748 208.7748
13.4500 136.1583 0.0000 -65.0827 0.0000 0.0136 0.0417 0.0000 0.0000 0.0000 0.0000 2.0693 0.0000 208.2173 208.2173
13.5500 133.9101 0.0000 -65.6403 0.0000 0.0132 0.0393 0.0000 0.0000 0.0000 0.0000 2.0705 0.0000 207.6597 207.6597
13.6500 131.6619 0.0000 -66.1978 0.0000 0.0129 0.0370 0.0000 0.0000 0.0000 0.0000 2.0717 0.0000 207.1021 207.1021
13.7500 129.4137 0.0000 -66.7554 0.0000 0.0125 0.0348 0.0000 0.0000 0.0000 0.0000 2.0729 0.0000 206.5446 206.5446
13.8500 127.1655 0.0000 -67.3130 0.0000 0.0121 0.0327 0.0000 0.0000 0.0000 0.0000 2.0741 0.0000 205.9870 205.9870
13.9500 124.9307 0.0000 -67.8591 0.0000 0.0117 0.0308 0.0000 0.0000 0.0000 0.0000 2.0753 0.0000 205.4409 205.4409
14.0500 123.0482 0.0000 -68.1076 0.0000 0.0115 0.0302 0.0000 0.0000 0.0000 0.0000 2.0765 0.0000 205.1924 205.1924
14.1500 121.1657 0.0000 -68.3561 0.0000 0.0113 0.0296 0.0000 0.0000 0.0000 0.0000 2.0777 0.0000 204.9439 204.9439
14.2500 119.2831 0.0000 -68.6046 0.0000 0.0112 0.0290 0.0000 0.0000 0.0000 0.0000 2.0789 0.0000 204.6954 204.6954
14.3500 117.4006 0.0000 -68.8531 0.0000 0.0110 0.0284 0.0000 0.0000 0.0000 0.0000 2.0801 0.0000 204.4469 204.4469
14.4500 115.5181 0.0000 -69.1016 0.0000 0.0108 0.0279 0.0000 0.0000 0.0000 0.0000 2.0813 0.0000 204.1984 204.1984
14.5500 113.6356 0.0000 -69.3501 0.0000 0.0106 0.0273 0.0000 0.0000 0.0000 0.0000 2.0825 0.0000 203.9499 203.9499
14.6500 111.7530 0.0000 -69.5986 0.0000 0.0105 0.0268 0.0000 0.0000 0.0000 0.0000 2.0837 0.0000 203.7014 203.7014
14.7500 109.8705 0.0000 -69.8471 0.0000 0.0103 0.0263 0.0000 0.0000 0.0000 0.0000 2.0849 0.0000 203.4529 203.4529
14.8500 107.9880 0.0000 -70.0956 0.0000 0.0102 0.0258 0.0000 0.0000 0.0000 0.0000 2.0861 0.0000 203.2044 203.2044
14.9500 106.1054 0.0000 -70.3441 0.0000 0.0100 0.0253 0.0000 0.0000 0.0000 0.0000 2.0873 0.0000 202.9559 202.9559
15.0500 104.2229 0.0000 -70.5926 0.0000 0.0099 0.0249 0.0000 0.0000 0.0000 0.0000 2.0885 0.0000 202.7074 202.7074
15.1500 102.3404 0.0000 -70.8411 0.0000 0.0097 0.0244 0.0000 0.0000 0.0000 0.0000 2.0897 0.0000 202.4589 202.4589
15.2500 100.4578 0.0000 -71.0896 0.0000 0.0096 0.0240 0.0000 0.0000 0.0000 0.0000 2.0909 0.0000 202.2104 202.2104
15.3500 98.9250 0.0000 -71.0712 0.0000 0.0095 0.0244 0.0000 0.0000 0.0000 0.0000 2.0921 0.0000 202.2288 202.2288
15.4500 97.5046 0.0000 -70.9670 0.0000 0.0095 0.0251 0.0000 0.0000 0.0000 0.0000 2.0933 0.0000 202.3330 202.3330
15.5500 96.0841 0.0000 -70.8628 0.0000 0.0095 0.0259 0.0000 0.0000 0.0000 0.0000 2.0945 0.0000 202.4372 202.4372
15.6500 94.6637 0.0000 -70.7587 0.0000 0.0094 0.0267 0.0000 0.0000 0.0000 0.0000 2.0957 0.0000 202.5413 202.5413
15.7500 93.2432 0.0000 -70.6545 0.0000 0.0093 0.0275 0.0000 0.0000 0.0000 0.0000 2.0969 0.0000 202.6455 202.6455
15.8500 91.8227 0.0000 -70.5503 0.0000 0.0093 0.0284 0.0000 0.0000 0.0000 0.0000 2.0981 0.0000 202.7497 202.7497
15.9500 90.4023 0.0000 -70.4462 0.0000 0.0092 0.0293 0.0000 0.0000 0.0000 0.0000 2.0993 0.0000 202.8538 202.8538
16.0500 88.9818 0.0000 -70.3420 0.0000 0.0091 0.0302 0.0000 0.0000 0.0000 0.0000 2.1005 0.0000 202.9580 202.9580
16.1500 87.5614 0.0000 -70.2378 0.0000 0.0090 0.0312 0.0000 0.0000 0.0000 0.0000 2.1017 0.0000 203.0622 203.0622
16.2500 86.1409 0.0000 -70.1337 0.0000 0.0089 0.0322 0.0000 0.0000 0.0000 0.0000 2.1029 0.0000 203.1663 203.1663
16.3500 84.7205 0.0000 -70.0295 0.0000 0.0087 0.0332 0.0000 0.0000 0.0000 0.0000 2.1041 0.0000 203.2705 203.2705
16.4500 83.3000 0.0000 -69.9253 0.0000 0.0086 0.0343 0.0000 0.0000 0.0000 0.0000 2.1053 0.0000 203.3747 203.3747
16.5500 81.8796 0.0000 -69.8212 0.0000 0.0084 0.0354 0.0000 0.0000 0.0000 0.0000 2.1065 0.0000 203.4788 203.4788
16.6500 80.4591 0.0000 -69.7170 0.0000 0.0082 0.0366 0.0000 0.0000 0.0000 0.0000 2.1077 0.0000 203.5830 203.5830
16.7500 79.0387 0.0000 -69.6128 0.0000 0.0080 0.0378 0.0000 0.0000 0.0000 0.0000 2.1089 0.0000 203.6872 203.6872
16.8500 77.6182 0.0000 -69.5087 0.0000 0.0078 0.0391 0.0000 0.0000 0.0000 0.0000 2.1101 0.0000 203.7913 203.7913
16.9500 76.1977 0.0000 -69.4045 0.0000 0.0075 0.0404 0.0000 0.0000 0.0000 0.0000 2.1113 0.0000 203.8955 203.8955
17.0500 74.7773 0.0000 -69.3003 0.0000 0.0072 0.0418 0.0000 0.0000 0.0000 0.0000 2.1125 0.0000 203.9997 203.9997
17.1500 73.3568 0.0000 -69.1962 0.0000 0.0069 0.0433 0.0000 0.0000 0.0000 0.0000 2.1137 0.0000 204.1038 204.1038
17.2500 71.9364 0.0000 -69.0920 0.0000 0.0066 0.0448 0.0000 0.0000 0.0000 0.0000 2.1149 0.0000 204.2080 204.2080
17.3500 70.5159 0.0000 -68.9878 0.0000 0.0063 0.0464 0.0000 0.0000 0.0000 0.0000 2.1161 0.0000 204.3122 204.3122
17.4500 69.3754 0.0000 -68.7720 0.0000 0.0062 0.0487 0.0000 0.0000 0.0000 0.0000 2.1173 0.0000 204.5280 204.5280
17.5500 68.3945 0.0000 -68.4924 0.0000 0.0062 0.0514 0.0000 0.0000 0.0000 0.0000 2.1185 0.0000 204.8076 204.8076
17.6500 67.4136 0.0000 -68.2129 0.0000 0.0063 0.0543 0.0000 0.0000 0.0000 0.0000 2.1197 0.0000 205.0871 205.0871
