height(km) press(hPa) W(M/S) T(C) T-TE(C) QV(g/kg) SAT(g/kg) QC(g/kg) QH(g/kg) QI(g/kg) "Buoy(1e-2 m/s2)" radius(m) dwdt_entr(unitless) plumeT(K) envT(K)
1.1500 754.3106 33.2858 21.6918 0.9797 3.9045 22.3670 0.0000 0.0000 0.0000 2.3484 2.2486 -0.0526 294.9918 294.0121
1.2500 745.6680 33.1961 20.7144 0.7716 3.8998 21.2752 0.0000 0.0000 0.0000 1.9361 2.2540 -0.0492 294.0144 293.2428
1.3500 737.1790 33.1057 19.7380 0.5931 3.8952 20.2286 0.0000 0.0000 0.0000 1.5577 2.2590 -0.0455 293.0380 292.4448
1.4500 728.6901 33.0153 18.7625 0.4156 3.8908 19.2297 0.0000 0.0000 0.0000 1.1797 2.2637 -0.0417 292.0624 291.6469
1.5500 720.2010 32.9246 17.7877 0.2388 3.8866 18.2762 0.0000 0.0000 0.0000 0.8017 2.2681 -0.0381 291.0877 290.8489
1.6500 711.7120 32.8323 16.8137 0.0628 3.8826 17.3663 0.0000 0.0000 0.0000 0.4235 2.2721 -0.0347 290.1137 290.0509
1.7500 703.2232 32.7386 15.8404 -0.1126 3.8788 16.4980 0.0000 0.0000 0.0000 0.0633 2.2759 -0.0316 289.1404 289.2530
1.8500 695.0135 32.6426 14.8675 -0.2639 3.8750 15.6628 0.0000 0.0000 0.0000 -0.2668 2.2795 -0.0295 288.1674 288.4314
1.9500 686.9750 32.5398 13.8949 -0.4005 3.8713 14.8622 0.0000 0.0000 0.0000 -0.5837 2.2831 -0.0288 287.1949 287.5954
2.0500 678.9364 32.4271 12.9230 -0.5363 3.8676 14.0990 0.0000 0.0000 0.0000 -0.8988 2.2867 -0.0288 286.2230 286.7594
2.1500 670.8978 32.3033 11.9517 -0.6717 3.8639 13.3714 0.0000 0.0000 0.0000 -1.2120 2.2905 -0.0293 285.2517 285.9234
2.2500 662.8592 32.1671 10.9811 -0.8062 3.8599 12.6783 0.0000 0.0000 0.0000 -1.5235 2.2944 -0.0301 284.2811 285.0873
2.3500 654.8206 32.0174 10.0114 -0.9400 3.8558 12.0180 0.0000 0.0000 0.0000 -1.8192 2.2985 -0.0313 283.3113 284.2513
2.4500 646.9626 31.8544 9.0424 -1.0553 3.8515 11.3859 0.0000 0.0000 0.0000 -2.0765 2.3027 -0.0327 282.3423 283.3977
2.5500 639.3755 31.6781 8.0740 -1.1436 3.8471 10.7795 0.0000 0.0000 0.0000 -2.3081 2.3073 -0.0343 281.3740 282.5175
2.6500 631.7882 31.4881 7.1064 -1.2310 3.8427 10.2025 0.0000 0.0000 0.0000 -2.5349 2.3121 -0.0360 280.4064 281.6374
2.7500 624.2009 31.2847 6.1396 -1.3177 3.8383 9.6537 0.0000 0.0000 0.0000 -2.7571 2.3171 -0.0376 279.4396 280.7573
2.8500 616.6137 31.0674 5.1737 -1.4035 3.8337 9.1318 0.0000 0.0000 0.0000 -2.9750 2.3224 -0.0392 278.4737 279.8772
2.9500 609.0264 30.8376 4.2086 -1.4884 3.8290 8.6357 0.0000 0.0000 0.0000 -3.1886 2.3279 -0.0406 277.5086 278.9970
3.0500 601.4391 30.5930 3.2447 -1.5722 3.8240 8.1644 0.0000 0.0000 0.0000 -3.4081 2.3337 -0.0420 276.5447 278.1169
3.1500 594.2285 30.3368 2.2810 -1.6649 3.8193 7.7113 0.0000 0.0000 0.0000 -3.6378 2.3394 -0.0414 275.5810 277.2458
3.2500 587.1060 30.0801 1.3171 -1.7599 3.8148 7.2794 0.0000 0.0000 0.0000 -3.8691 2.3447 -0.0384 274.6171 276.3769
3.3500 579.9835 29.8247 0.3531 -1.8549 3.8105 6.8690 0.0000 0.0000 0.0000 -4.1001 2.3497 -0.0350 273.6531 275.5080
3.4500 572.8610 29.5706 -0.6111 -1.9502 3.8064 6.4792 0.0000 0.0000 0.0000 -4.3312 2.3543 -0.0318 272.6889 274.6390
3.5500 565.7385 29.3170 -1.5756 -2.0457 3.8026 6.1091 0.0000 0.0000 0.0000 -4.5626 2.3586 -0.0286 271.7244 273.7701
3.6500 558.6160 29.0645 -2.5404 -2.1415 3.7990 5.7577 0.0000 0.0000 0.0000 -4.7949 2.3625 -0.0255 270.7596 272.9012
3.7500 551.4935 28.8113 -3.5054 -2.2376 3.7956 5.4242 0.0000 0.0000 0.0000 -5.0737 2.3661 -0.0225 269.7946 272.0322
3.8500 544.7313 28.5550 -4.4711 -2.3783 3.7925 5.1043 0.0000 0.0000 0.0000 -5.4128 2.3692 -0.0193 268.8289 271.2072
3.9500 538.0646 28.2961 -5.4373 -2.5312 3.7897 4.8003 0.0000 0.0000 0.0000 -5.7689 2.3719 -0.0159 267.8627 270.3939
4.0500 531.3979 28.0343 -6.4046 -2.6852 3.7874 4.5119 0.0000 0.0000 0.0000 -6.1270 2.3741 -0.0125 266.8954 269.5805
4.1500 524.7312 27.7684 -7.3697 -2.8369 3.7843 4.2398 0.0000 0.0000 0.0000 -6.5125 2.3760 -0.0095 265.9303 268.7672
4.2500 518.0645 27.4946 -8.3576 -3.0115 3.7905 3.9752 0.0024 0.0000 0.0000 -6.8515 2.3774 -0.0070 264.9424 267.9539
4.3500 511.3979 27.2180 -9.2672 -3.1078 3.7654 3.7485 0.0446 0.0000 0.0000 -6.9105 2.3788 -0.0057 264.0327 267.1405
4.4500 504.7312 26.9469 -9.9817 -3.0089 3.6618 3.5888 0.1419 0.0000 0.0000 -6.7431 2.3803 -0.0059 263.3183 266.3272
4.5500 498.2123 26.6730 -10.6275 -2.8881 3.5306 3.4532 0.2405 0.0000 0.0000 -6.6998 2.3823 -0.0079 262.6725 265.5605
4.6500 492.0547 26.3794 -11.2669 -2.8747 3.3967 3.3216 0.3761 0.0000 0.0000 -6.8049 2.3851 -0.0119 262.0331 264.9078
4.7500 485.8971 26.0586 -11.9114 -2.8665 3.2649 3.1933 0.5011 0.0000 0.0000 -6.9196 2.3889 -0.0169 261.3885 264.2551
4.8500 479.7394 25.7098 -12.5626 -2.8649 3.1359 3.0679 0.6228 0.0000 0.0000 -7.0474 2.3936 -0.0218 260.7374 263.6024
4.9500 473.5818 25.3320 -13.2203 -2.8699 3.0099 2.9455 0.7395 0.0000 0.0000 -7.1876 2.3993 -0.0264 260.0797 262.9496
5.0500 467.4242 24.9244 -13.8844 -2.8813 2.8870 2.8261 0.8514 0.0000 0.0000 -7.3399 2.4060 -0.0308 259.4156 262.2969
5.1500 461.2665 24.4861 -14.5548 -2.8990 2.7672 2.7097 0.9581 0.0000 0.0000 -7.5040 2.4137 -0.0349 258.7452 261.6442
5.2500 455.1089 24.0165 -15.2313 -2.9229 2.6505 2.5964 1.0597 0.0000 0.0000 -7.6689 2.4225 -0.0387 258.0687 260.9915
5.3500 449.0410 23.5152 -15.9131 -2.9461 2.5370 2.4858 1.1560 0.0000 0.0000 -7.7868 2.4324 -0.0417 257.3868 260.3330
5.4500 443.4104 22.9929 -16.5992 -2.9453 2.4250 2.3764 1.2498 0.0000 0.0000 -7.8706 2.4424 -0.0421 256.7008 259.6461
5.5500 437.7797 22.4611 -17.2919 -2.9510 2.3158 2.2701 1.3400 0.0000 0.0000 -7.9712 2.4525 -0.0406 256.0081 258.9591
5.6500 432.1491 21.9181 -17.9919 -2.9641 2.2096 2.1667 1.4262 0.0000 0.0000 -8.0893 2.4627 -0.0391 255.3081 258.2722
5.7500 426.5184 21.3621 -18.6991 -2.9844 2.1065 2.0664 1.5085 0.0000 0.0000 -8.2249 2.4731 -0.0375 254.6009 257.5852
5.8500 420.8878 20.7912 -19.4135 -3.0119 2.0064 1.9690 1.5868 0.0000 0.0000 -8.3774 2.4837 -0.0360 253.8865 256.8983
5.9500 415.2572 20.2033 -20.1349 -3.0463 1.9095 1.8747 1.6612 0.0000 0.0000 -8.5467 2.4944 -0.0345 253.1651 256.2114
6.0500 409.6266 19.5959 -20.8632 -3.0876 1.8158 1.7835 1.7317 0.0000 0.0000 -8.7322 2.5054 -0.0330 252.4368 255.5244
6.1500 403.9960 18.9665 -21.5982 -3.1357 1.7251 1.6953 1.7980 0.0000 0.0000 -8.9342 2.5166 -0.0315 251.7018 254.8375
6.2500 398.5203 18.3114 -22.3389 -3.1906 1.6374 1.6096 1.8611 0.0000 0.0000 -9.1557 2.5278 -0.0295 250.9611 254.1517
6.3500 393.4235 17.6363 -23.0848 -3.2536 1.5517 1.5257 1.9240 0.0000 0.0000 -9.3979 2.5380 -0.0259 250.2152 253.4687
6.4500 388.3266 16.9463 -23.8377 -3.3234 1.4690 1.4448 1.9863 0.0000 0.0000 -9.6599 2.5472 -0.0213 249.4623 252.7858
6.5500 383.2298 16.2359 -24.5979 -3.4007 1.3892 1.3669 2.0480 0.0000 0.0000 -9.9425 2.5552 -0.0171 248.7021 252.1028
6.6500 378.1329 15.4988 -25.3656 -3.4854 1.3125 1.2919 2.1094 0.0000 0.0000 -10.2462 2.5620 -0.0132 247.9344 251.4198
6.7500 373.0361 14.7264 -26.1409 -3.5777 1.2387 1.2198 2.1707 0.0000 0.0000 -10.5725 2.5675 -0.0097 247.1591 250.7368
6.8500 367.9392 13.9095 -26.9245 -3.6784 1.1680 1.1504 2.2322 0.0000 0.0000 -10.9250 2.5715 -0.0064 246.3755 250.0538
6.9500 362.8424 13.0300 -27.7186 -3.7895 1.1011 1.0836 2.2939 0.0000 0.0000 -11.3040 2.5739 -0.0035 245.5814 249.3709
7.0500 357.7455 12.0814 -28.5217 -3.9096 1.0379 1.0194 2.3536 0.0000 0.0000 -11.6934 2.5755 -0.0010 244.7783 248.6879
7.1500 352.6487 10.9899 -29.3244 -4.0294 0.9767 0.9587 2.4064 0.0000 0.0000 -12.0973 2.5791 -0.0023 243.9755 248.0049
7.2500 347.8227 9.7067 -30.1281 -4.1602 0.9178 0.9005 2.4549 0.0000 0.0000 -12.5364 2.5835 -0.0029 243.1719 247.3321
7.3500 343.2896 8.0309 -30.9347 -4.3050 0.8624 0.8445 2.4983 0.0000 0.0000 -12.9538 2.5889 -0.0026 242.3653 246.6703
7.4500 338.7565 5.3114 -31.7222 -4.4306 0.8257 0.7931 2.5017 0.0000 0.0000 -12.6621 2.5959 -0.0018 241.5778 246.0084
7.5500 334.2234 1.7838 -32.0432 -4.0898 0.7803 0.7792 2.3523 0.0000 0.0000 -10.4549 2.6015 -0.0006 241.2568 245.3466
7.6500 329.6903 -0.6211 -31.4866 -2.8714 0.6986 0.8338 1.9588 0.0000 0.0000 -6.6129 2.5978 -0.0002 241.8133 244.6848
7.7500 325.1572 -1.0465 -30.6544 -1.3774 0.5962 0.9160 1.5212 0.0000 0.0000 -3.2320 2.5855 -0.0002 242.6456 244.0229
7.8500 320.6241 -0.6454 -30.4336 -0.4948 0.5087 0.9488 1.2109 0.0000 0.0000 -1.4521 2.5724 -0.0001 242.8663 243.3611
7.9500 316.0910 -0.3089 -30.7570 -0.1563 0.4440 0.9331 0.9927 0.0000 0.0000 -0.7415 2.5619 -0.0000 242.5430 242.6993
8.0500 311.5580 -0.1393 -31.3071 -0.0446 0.3889 0.8978 0.8218 0.0000 0.0000 -0.4646 2.5553 -0.0000 241.9929 242.0374
8.1500 307.0248 -0.0680 -31.9379 -0.0135 0.3391 0.8571 0.6787 0.0000 0.0000 -0.3514 2.5505 -0.0000 241.3621 241.3756
8.2500 302.4918 -0.0384 -32.5994 -0.0132 0.2944 0.8156 0.5561 0.0000 0.0000 -0.2889 2.5451 -0.0000 240.7006 240.7138
8.3500 298.2088 -0.0233 -33.2913 -0.0117 0.2549 0.7731 0.4512 0.0000 0.0000 -0.2239 2.5369 -0.0000 240.0087 240.0204
8.4500 294.2310 -0.0145 -34.0139 -0.0024 0.2203 0.7295 0.3624 0.0000 0.0000 -0.1664 2.5254 -0.0000 239.2861 239.2885
8.5500 290.2533 -0.0094 -34.7437 -0.0003 0.1904 0.6878 0.2877 0.0000 0.0000 -0.1280 2.5115 -0.0000 238.5563 238.5566
8.6500 286.2756 -0.0063 -35.4753 0.0000 0.1646 0.6480 0.2255 0.0000 0.0000 -0.0986 2.4963 -0.0000 237.8247 237.8247
8.7500 282.2979 -0.0042 -36.2072 0.0000 0.1426 0.6104 0.1743 0.0000 0.0000 -0.0751 2.4806 -0.0000 237.0928 237.0928
8.8500 278.3201 -0.0028 -36.9391 0.0000 0.1240 0.5747 0.1328 0.0000 0.0000 -0.0562 2.4654 -0.0000 236.3609 236.3609
8.9500 274.3424 -0.0019 -37.6710 0.0000 0.1082 0.5410 0.0995 0.0000 0.0000 -0.0412 2.4512 -0.0000 235.6290 235.6290
9.0500 270.3647 -0.0012 -38.4029 0.0000 0.0950 0.5090 0.0731 0.0000 0.0000 -0.0296 2.4380 -0.0000 234.8971 234.8971
9.1500 266.3870 -0.0008 -39.1348 0.0000 0.0839 0.4788 0.0525 0.0000 0.0000 -0.0205 2.4251 -0.0000 234.1652 234.1652
9.2500 262.4092 -0.0005 -39.8667 0.0000 0.0746 0.4502 0.0366 0.0000 0.0000 -0.0136 2.4108 -0.0000 233.4333 233.4333
9.3500 258.4315 -0.0002 -40.5985 0.0001 0.0666 0.4232 0.0244 0.0000 0.0000 -0.0077 2.3930 -0.0000 232.7014 232.7014
9.4500 254.4538 0.0001 -41.3300 0.0005 0.0596 0.3977 0.0148 0.0000 0.0000 0.0027 2.3693 -0.0000 231.9700 231.9695
9.5500 250.4761 0.0000 -42.0579 0.0045 0.0534 0.3737 0.0070 0.0000 0.0000 0.0000 2.3374 -0.0000 231.2421 231.2376
9.6500 246.8783 0.0000 -42.7494 0.0000 0.0475 0.3520 0.0000 0.0000 0.0000 0.0000 2.2944 0.0000 230.5506 230.5506
9.7500 243.3322 0.0000 -43.4302 0.0000 0.0467 0.3316 0.0000 0.0000 0.0000 0.0000 2.2956 0.0000 229.8698 229.8698
9.8500 239.7861 0.0000 -44.1111 0.0000 0.0457 0.3124 0.0000 0.0000 0.0000 0.0000 2.2968 0.0000 229.1889 229.1889
9.9500 236.2400 0.0000 -44.7919 0.0000 0.0447 0.2942 0.0000 0.0000 0.0000 0.0000 2.2980 0.0000 228.5081 228.5081
10.0500 232.6939 0.0000 -45.4728 0.0000 0.0437 0.2770 0.0000 0.0000 0.0000 0.0000 2.2992 0.0000 227.8272 227.8272
10.1500 229.1478 0.0000 -46.1536 0.0000 0.0426 0.2607 0.0000 0.0000 0.0000 0.0000 2.3004 0.0000 227.1464 227.1464
10.2500 225.6017 0.0000 -46.8345 0.0000 0.0415 0.2453 0.0000 0.0000 0.0000 0.0000 2.3016 0.0000 226.4655 226.4655
10.3500 222.3111 0.0000 -47.4555 0.0000 0.0409 0.2320 0.0000 0.0000 0.0000 0.0000 2.3028 0.0000 225.8445 225.8445
10.4500 219.0728 0.0000 -48.0643 0.0000 0.0405 0.2197 0.0000 0.0000 0.0000 0.0000 2.3040 0.0000 225.2357 225.2357
10.5500 215.8345 0.0000 -48.6731 0.0000 0.0399 0.2079 0.0000 0.0000 0.0000 0.0000 2.3052 0.0000 224.6269 224.6269
10.6500 212.5961 0.0000 -49.2819 0.0000 0.0393 0.1968 0.0000 0.0000 0.0000 0.0000 2.3064 0.0000 224.0181 224.0181
10.7500 209.3578 0.0000 -49.8907 0.0000 0.0386 0.1862 0.0000 0.0000 0.0000 0.0000 2.3076 0.0000 223.4093 223.4093
10.8500 206.1194 0.0000 -50.4995 0.0000 0.0379 0.1761 0.0000 0.0000 0.0000 0.0000 2.3088 0.0000 222.8004 222.8004
10.9500 202.8811 0.0000 -51.1084 0.0000 0.0372 0.1666 0.0000 0.0000 0.0000 0.0000 2.3100 0.0000 222.1916 222.1916
11.0500 199.6778 0.0000 -51.7157 0.0000 0.0363 0.1575 0.0000 0.0000 0.0000 0.0000 2.3112 0.0000 221.5843 221.5843
11.1500 196.7573 0.0000 -52.3115 0.0000 0.0352 0.1489 0.0000 0.0000 0.0000 0.0000 2.3124 0.0000 220.9885 220.9885
11.2500 193.8367 0.0000 -52.9073 0.0000 0.0341 0.1407 0.0000 0.0000 0.0000 0.0000 2.3136 0.0000 220.3927 220.3927
11.3500 190.9161 0.0000 -53.5031 0.0000 0.0330 0.1329 0.0000 0.0000 0.0000 0.0000 2.3148 0.0000 219.7969 219.7969
11.4500 187.9955 0.0000 -54.0989 0.0000 0.0319 0.1256 0.0000 0.0000 0.0000 0.0000 2.3160 0.0000 219.2011 219.2011
11.5500 185.0750 0.0000 -54.6947 0.0000 0.0308 0.1186 0.0000 0.0000 0.0000 0.0000 2.3172 0.0000 218.6053 218.6053
11.6500 182.1544 0.0000 -55.2905 0.0000 0.0297 0.1120 0.0000 0.0000 0.0000 0.0000 2.3184 0.0000 218.0095 218.0095
11.7500 179.2339 0.0000 -55.8863 0.0000 0.0287 0.1057 0.0000 0.0000 0.0000 0.0000 2.3196 0.0000 217.4137 217.4137
11.8500 176.3133 0.0000 -56.4821 0.0000 0.0277 0.0997 0.0000 0.0000 0.0000 0.0000 2.3208 0.0000 216.8179 216.8179
11.9500 173.5758 0.0000 -57.0349 0.0000 0.0264 0.0945 0.0000 0.0000 0.0000 0.0000 2.3220 0.0000 216.2651 216.2651
12.0500 170.9878 0.0000 -57.5524 0.0000 0.0250 0.0899 0.0000 0.0000 0.0000 0.0000 2.3232 0.0000 215.7475 215.7475
12.1500 168.3998 0.0000 -58.0700 0.0000 0.0237 0.0855 0.0000 0.0000 0.0000 0.0000 2.3244 0.0000 215.2299 215.2299
12.2500 165.8118 0.0000 -58.5876 0.0000 0.0224 0.0812 0.0000 0.0000 0.0000 0.0000 2.3256 0.0000 214.7123 214.7123
12.3500 163.2238 0.0000 -59.1052 0.0000 0.0213 0.0772 0.0000 0.0000 0.0000 0.0000 2.3268 0.0000 214.1947 214.1947
12.4500 160.6358 0.0000 -59.6228 0.0000 0.0201 0.0734 0.0000 0.0000 0.0000 0.0000 2.3280 0.0000 213.6772 213.6772
12.5500 158.0478 0.0000 -60.1404 0.0000 0.0191 0.0697 0.0000 0.0000 0.0000 0.0000 2.3292 0.0000 213.1595 213.1595
12.6500 155.4598 0.0000 -60.6580 0.0000 0.0180 0.0663 0.0000 0.0000 0.0000 0.0000 2.3304 0.0000 212.6420 212.6420
12.7500 152.8718 0.0000 -61.1756 0.0000 0.0171 0.0629 0.0000 0.0000 0.0000 0.0000 2.3316 0.0000 212.1244 212.1244
12.8500 150.2838 0.0000 -61.6932 0.0000 0.0161 0.0598 0.0000 0.0000 0.0000 0.0000 2.3328 0.0000 211.6068 211.6068
12.9500 147.9984 0.0000 -62.2064 0.0000 0.0156 0.0567 0.0000 0.0000 0.0000 0.0000 2.3340 0.0000 211.0936 211.0936
13.0500 145.7502 0.0000 -62.7190 0.0000 0.0152 0.0538 0.0000 0.0000 0.0000 0.0000 2.3352 0.0000 210.5810 210.5810
13.1500 143.5020 0.0000 -63.2316 0.0000 0.0147 0.0510 0.0000 0.0000 0.0000 0.0000 2.3364 0.0000 210.0684 210.0684
13.2500 141.2538 0.0000 -63.7441 0.0000 0.0142 0.0483 0.0000 0.0000 0.0000 0.0000 2.3376 0.0000 209.5558 209.5558
13.3500 139.0056 0.0000 -64.2567 0.0000 0.0138 0.0458 0.0000 0.0000 0.0000 0.0000 2.3388 0.0000 209.0433 209.0433
13.4500 136.7574 0.0000 -64.7693 0.0000 0.0133 0.0434 0.0000 0.0000 0.0000 0.0000 2.3400 0.0000 208.5307 208.5307
13.5500 134.5092 0.0000 -65.2819 0.0000 0.0129 0.0411 0.0000 0.0000 0.0000 0.0000 2.3412 0.0000 208.0181 208.0181
13.6500 132.2610 0.0000 -65.7945 0.0000 0.0124 0.0389 0.0000 0.0000 0.0000 0.0000 2.3424 0.0000 207.5055 207.5055
13.7500 130.0128 0.0000 -66.3071 0.0000 0.0120 0.0369 0.0000 0.0000 0.0000 0.0000 2.3436 0.0000 206.9929 206.9929
13.8500 127.7646 0.0000 -66.8197 0.0000 0.0116 0.0349 0.0000 0.0000 0.0000 0.0000 2.3448 0.0000 206.4803 206.4803
13.9500 125.5164 0.0000 -67.3323 0.0000 0.0112 0.0330 0.0000 0.0000 0.0000 0.0000 2.3460 0.0000 205.9677 205.9677
14.0500 123.5520 0.0000 -67.6643 0.0000 0.0110 0.0320 0.0000 0.0000 0.0000 0.0000 2.3472 0.0000 205.6357 205.6357
14.1500 121.6723 0.0000 -67.9425 0.0000 0.0109 0.0313 0.0000 0.0000 0.0000 0.0000 2.3484 0.0000 205.3575 205.3575
14.2500 119.7926 0.0000 -68.2207 0.0000 0.0108 0.0305 0.0000 0.0000 0.0000 0.0000 2.3496 0.0000 205.0793 205.0793
14.3500 117.9129 0.0000 -68.4989 0.0000 0.0106 0.0298 0.0000 0.0000 0.0000 0.0000 2.3508 0.0000 204.8011 204.8011
14.4500 116.0332 0.0000 -68.7771 0.0000 0.0105 0.0291 0.0000 0.0000 0.0000 0.0000 2.3520 0.0000 204.5229 204.5229
14.5500 114.1535 0.0000 -69.0553 0.0000 0.0104 0.0284 0.0000 0.0000 0.0000 0.0000 2.3532 0.0000 204.2447 204.2447
14.6500 112.2738 0.0000 -69.3335 0.0000 0.0103 0.0277 0.0000 0.0000 0.0000 0.0000 2.3544 0.0000 203.9665 203.9665
14.7500 110.3941 0.0000 -69.6117 0.0000 0.0102 0.0271 0.0000 0.0000 0.0000 0.0000 2.3556 0.0000 203.6883 203.6883
14.8500 108.5144 0.0000 -69.8899 0.0000 0.0100 0.0265 0.0000 0.0000 0.0000 0.0000 2.3568 0.0000 203.4101 203.4101
14.9500 106.6347 0.0000 -70.1681 0.0000 0.0099 0.0259 0.0000 0.0000 0.0000 0.0000 2.3580 0.0000 203.1319 203.1319
15.0500 104.7550 0.0000 -70.4462 0.0000 0.0098 0.0253 0.0000 0.0000 0.0000 0.0000 2.3592 0.0000 202.8537 202.8537
15.1500 102.8753 0.0000 -70.7244 0.0000 0.0097 0.0247 0.0000 0.0000 0.0000 0.0000 2.3604 0.0000 202.5755 202.5755
15.2500 100.9956 0.0000 -71.0026 0.0000 0.0096 0.0241 0.0000 0.0000 0.0000 0.0000 2.3616 0.0000 202.2973 202.2973
15.3500 99.3319 0.0000 -71.0988 0.0000 0.0095 0.0242 0.0000 0.0000 0.0000 0.0000 2.3628 0.0000 202.2012 202.2012
15.4500 97.9115 0.0000 -70.9899 0.0000 0.0095 0.0250 0.0000 0.0000 0.0000 0.0000 2.3640 0.0000 202.3101 202.3101
15.5500 96.4910 0.0000 -70.8810 0.0000 0.0095 0.0257 0.0000 0.0000 0.0000 0.0000 2.3652 0.0000 202.4190 202.4190
15.6500 95.0706 0.0000 -70.7721 0.0000 0.0094 0.0265 0.0000 0.0000 0.0000 0.0000 2.3664 0.0000 202.5279 202.5279
15.7500 93.6501 0.0000 -70.6632 0.0000 0.0094 0.0274 0.0000 0.0000 0.0000 0.0000 2.3676 0.0000 202.6368 202.6368
15.8500 92.2297 0.0000 -70.5543 0.0000 0.0093 0.0282 0.0000 0.0000 0.0000 0.0000 2.3688 0.0000 202.7457 202.7457
15.9500 90.8092 0.0000 -70.4454 0.0000 0.0092 0.0292 0.0000 0.0000 0.0000 0.0000 2.3700 0.0000 202.8546 202.8546
16.0500 89.3887 0.0000 -70.3365 0.0000 0.0092 0.0301 0.0000 0.0000 0.0000 0.0000 2.3712 0.0000 202.9635 202.9635
16.1500 87.9683 0.0000 -70.2276 0.0000 0.0091 0.0311 0.0000 0.0000 0.0000 0.0000 2.3724 0.0000 203.0724 203.0724
16.2500 86.5478 0.0000 -70.1187 0.0000 0.0090 0.0321 0.0000 0.0000 0.0000 0.0000 2.3736 0.0000 203.1813 203.1813
16.3500 85.1274 0.0000 -70.0098 0.0000 0.0088 0.0331 0.0000 0.0000 0.0000 0.0000 2.3748 0.0000 203.2902 203.2902
16.4500 83.7069 0.0000 -69.9009 0.0000 0.0087 0.0343 0.0000 0.0000 0.0000 0.0000 2.3760 0.0000 203.3991 203.3991
16.5500 82.2865 0.0000 -69.7920 0.0000 0.0085 0.0354 0.0000 0.0000 0.0000 0.0000 2.3772 0.0000 203.5080 203.5080
16.6500 80.8660 0.0000 -69.6831 0.0000 0.0083 0.0366 0.0000 0.0000 0.0000 0.0000 2.3784 0.0000 203.6169 203.6169
16.7500 79.4456 0.0000 -69.5742 0.0000 0.0081 0.0378 0.0000 0.0000 0.0000 0.0000 2.3796 0.0000 203.7258 203.7258
16.8500 78.0251 0.0000 -69.4653 0.0000 0.0079 0.0392 0.0000 0.0000 0.0000 0.0000 2.3808 0.0000 203.8347 203.8347
16.9500 76.6047 0.0000 -69.3564 0.0000 0.0077 0.0405 0.0000 0.0000 0.0000 0.0000 2.3820 0.0000 203.9436 203.9436
17.0500 75.1842 0.0000 -69.2475 0.0000 0.0074 0.0419 0.0000 0.0000 0.0000 0.0000 2.3832 0.0000 204.0525 204.0525
17.1500 73.7638 0.0000 -69.1385 0.0000 0.0071 0.0434 0.0000 0.0000 0.0000 0.0000 2.3844 0.0000 204.1614 204.1614
17.2500 72.3433 0.0000 -69.0296 0.0000 0.0068 0.0450 0.0000 0.0000 0.0000 0.0000 2.3856 0.0000 204.2703 204.2703
17.3500 70.9229 0.0000 -68.9207 0.0000 0.0064 0.0466 0.0000 0.0000 0.0000 0.0000 2.3868 0.0000 204.3792 204.3792
17.4500 69.6566 0.0000 -68.7521 0.0000 0.0062 0.0486 0.0000 0.0000 0.0000 0.0000 2.3880 0.0000 204.5479 204.5479
17.5500 68.6762 0.0000 -68.4727 0.0000 0.0063 0.0513 0.0000 0.0000 0.0000 0.0000 2.3892 0.0000 204.8273 204.8273
17.6500 67.6958 0.0000 -68.1933 0.0000 0.0064 0.0542 0.0000 0.0000 0.0000 0.0000 2.3904 0.0000 205.1067 205.1067
